4375	568
21990	569
6442	570
1609	571
8365	572
8005	573
23619	574
11789	575
10408	576
1426	577
13718	578
22697	579
15516	580
8969	581
5865	582
15676	583
22482	584
9011	585
8639	586
4198	587
1725	588
700	589
887	590
1263	591
8582	592
42342	593
19178	594
19248	595
3701	596
15838	597
401	598
8696	599
2366	600
27173	601
19023	602
2082	603
3216	604
2580	605
228	606
27150	607
10538	608
18682	609
24839	610
5832	611
24090	612
15422	613
707	614
5854	615
14540	616
38365	617
27275	618
27410	619
23844	620
16504	621
555	622
35561	623
11024	624
15889	625
2893	626
3439	627
4233	628
18724	629
13376	630
2269	631
4777	632
15296	633
10662	634
6260	635
23177	636
15989	637
29969	638
5352	639
12171	640
2357	641
15694	642
19271	643
8212	644
1111	645
7762	646
37587	647
39758	648
698	649
522	650
37595	651
2774	652
27528	653
4014	654
8588	655
16706	656
34	657
41213	658
2985	659
2476	660
6189	661
7379	662
23965	663
42230	664
20566	665
5554	666
5449	667
1867	668
30300	669
21994	670
27433	671
3967	672
41725	673
2112	674
9925	675
3291	676
18209	677
5984	678
9355	679
5352	680
5114	681
41334	682
3563	683
1074	684
299	685
16679	686
12403	687
5253	688
29723	689
9629	690
1158	691
6570	692
41872	693
13687	694
6242	695
1719	696
2988	697
19756	698
5118	699
21450	700
2372	701
21575	702
32433	703
3407	704
9888	705
11621	706
8103	707
10173	708
467	709
2778	710
8220	711
11266	712
14208	713
16262	714
3178	715
8877	716
6667	717
4762	718
19816	719
12980	720
7961	721
6200	722
5108	723
17064	724
15416	725
846	726
31606	727
1042	728
1357	729
34084	730
2202	731
4721	732
137	733
8198	734
16115	735
8942	736
12656	737
17054	738
212	739
13389	740
895	741
1944	742
16201	743
10191	744
9688	745
329	746
4899	747
10545	748
11318	749
27578	750
10825	751
14363	752
5512	753
3517	754
29203	755
4870	756
17299	757
13270	758
1111	759
20188	760
17327	761
3469	762
4198	763
2324	764
25573	765
24714	766
15817	767
204	768
23631	769
8582	770
13852	771
1179	772
4399	773
32208	774
9033	775
16375	776
31504	777
40412	778
8198	779
4357	780
25881	781
16679	782
19360	783
5794	784
15472	785
6387	786
11573	787
10412	788
4399	789
27505	790
8748	791
7521	792
8771	793
5854	794
20311	795
37295	796
8748	797
10900	798
6569	799
10910	800
8222	801
2890	802
15067	803
6955	804
8793	805
15377	806
28879	807
6902	808
6955	809
16630	810
1851	811
20242	812
14544	813
37509	814
42905	815
3032	816
10555	817
18573	818
29282	819
4855	820
16073	821
8164	822
9259	823
925	824
26091	825
16201	826
862	827
2935	828
543	829
7250	830
38848	831
35687	832
33069	833
26893	834
14865	835
24552	836
2774	837
5026	838
894	839
4930	840
20097	841
25290	842
2215	843
23288	844
2733	845
20185	846
21538	847
2463	848
5892	849
20600	850
6089	851
91	852
35203	853
26213	854
29950	855
14135	856
36855	857
1848	858
10032	859
2338	860
5737	861
34804	862
325	863
18411	864
6672	865
13957	866
27267	867
42288	868
13359	869
9413	870
36632	871
40425	872
4082	873
426	874
2729	875
16732	876
2453	877
3581	878
3314	879
19712	880
37014	881
354	882
16470	883
12667	884
503	885
3584	886
15705	887
10608	888
1022	889
3237	890
13162	891
30507	892
14511	893
4932	894
7412	895
13699	896
11772	897
28981	898
15231	899
1146	900
16803	901
2526	902
11007	903
15834	904
4401	905
19913	906
34382	907
7404	908
6132	909
14567	910
10590	911
24318	912
8712	913
1030	914
5851	915
13852	916
8543	917
2559	918
6857	919
6882	920
25030	921
30332	922
5455	923
20461	924
309	925
5886	926
34503	927
8568	928
360	929
5162	930
7467	931
3398	932
40019	933
7643	934
29783	935
14792	936
10757	937
2883	938
2961	939
11712	940
377	941
4110	942
24268	943
1341	944
1006	945
12140	946
41972	947
24424	948
17020	949
674	950
244	951
4543	952
3059	953
1372	954
1372	955
982	956
23121	957
10942	958
3082	959
19474	960
20451	961
16385	962
19162	963
5318	964
8140	965
5832	966
5813	967
3686	968
41848	969
18740	970
4569	971
18573	972
13268	973
10184	974
17969	975
7354	976
4226	977
3692	978
16253	979
10184	980
5454	981
16184	982
19864	983
5481	984
28010	985
3144	986
30865	987
24102	988
6122	989
11636	990
41050	991
2372	992
5778	993
5584	994
37876	995
4358	996
39807	997
20176	998
12111	999
2705	1000
31199	1001
2453	1002
2082	1003
21091	1004
10151	1005
700	1006
25865	1007
14598	1008
16977	1009
31561	1010
32511	1011
6316	1012
4299	1013
27513	1014
25447	1015
1052	1016
1808	1017
33356	1018
18703	1019
36211	1020
36280	1021
23180	1022
39064	1023
13467	1024
20901	1025
33797	1026
22474	1027
13276	1028
14997	1029
6177	1030
15537	1031
8200	1032
16846	1033
10319	1034
5326	1035
5796	1036
15134	1037
3981	1038
12868	1039
4563	1040
8579	1041
1521	1042
1521	1043
2489	1044
39508	1045
6776	1046
36305	1047
41611	1048
4300	1049
20551	1050
3669	1051
42553	1052
10129	1053
15360	1054
17133	1055
7888	1056
11111	1057
11090	1058
8199	1059
14374	1060
3367	1061
41665	1062
7854	1063
10562	1064
9979	1065
5844	1066
828	1067
3661	1068
6234	1069
16407	1070
35246	1071
6496	1072
6318	1073
18422	1074
32687	1075
6098	1076
21166	1077
16293	1078
18875	1079
8715	1080
7505	1081
13132	1082
1158	1083
17884	1084
17597	1085
22093	1086
17204	1087
9832	1088
6855	1089
8621	1090
31204	1091
36228	1092
1842	1093
18062	1094
5468	1095
18589	1096
12051	1097
7276	1098
18227	1099
33322	1100
520	1101
4258	1102
6316	1103
6720	1104
15828	1105
30420	1106
26800	1107
1436	1108
8084	1109
14866	1110
31546	1111
13984	1112
5370	1113
26698	1114
3186	1115
16101	1116
24731	1117
37798	1118
26896	1119
16013	1120
15882	1121
10163	1122
436	1123
18265	1124
2700	1125
2785	1126
16248	1127
17325	1128
8902	1129
6641	1130
1146	1131
4819	1132
9943	1133
3159	1134
10324	1135
19629	1136
740	1137
774	1138
9539	1139
17532	1140
21167	1141
12938	1142
21088	1143
5932	1144
5848	1145
22845	1146
10323	1147
354	1148
11419	1149
3695	1150
8628	1151
27766	1152
13484	1153
41772	1154
16290	1155
5497	1156
10193	1157
1175	1158
1496	1159
20307	1160
5129	1161
1535	1162
4845	1163
4223	1164
38399	1165
3237	1166
19487	1167
19660	1168
20671	1169
13707	1170
34880	1171
12522	1172
558	1173
18790	1174
7641	1175
1745	1176
19730	1177
2778	1178
543	1179
4675	1180
9805	1181
401	1182
4803	1183
674	1184
3881	1185
1030	1186
2925	1187
15170	1188
8090	1189
2893	1190
8212	1191
8877	1192
1448	1193
1448	1194
12111	1195
29925	1196
2567	1197
10110	1198
5179	1199
29218	1200
29443	1201
7121	1202
2357	1203
2453	1204
35537	1205
3993	1206
1152	1207
7427	1208
5831	1209
223	1210
3439	1211
6201	1212
27110	1213
21650	1214
14251	1215
24400	1216
19556	1217
4739	1218
5854	1219
13787	1220
3686	1221
5182	1222
37651	1223
23146	1224
8117	1225
19261	1226
1065	1227
6746	1228
15202	1229
39418	1230
8318	1231
9025	1232
24751	1233
12455	1234
20622	1235
21379	1236
882	1237
1848	1238
21228	1239
10032	1240
38338	1241
295	1242
3745	1243
2237	1244
2338	1245
14681	1246
11435	1247
5438	1248
9065	1249
1402	1250
33109	1251
7839	1252
26031	1253
29539	1254
7250	1255
5327	1256
8512	1257
31211	1258
16741	1259
2693	1260
36492	1261
6255	1262
20148	1263
552	1264
4240	1265
8300	1266
20964	1267
41471	1268
17303	1269
318	1270
4375	1271
11960	1272
3178	1273
3178	1274
6323	1275
31931	1276
20288	1277
29543	1278
42658	1279
12460	1280
969	1281
6150	1282
27731	1283
17683	1284
436	1285
42843	1286
5380	1287
2202	1288
8331	1289
9746	1290
20166	1291
1471	1292
17601	1293
1496	1294
20294	1295
27827	1296
2202	1297
28	1298
14809	1299
4953	1300
12642	1301
3477	1302
10501	1303
11680	1304
3166	1305
895	1306
42728	1307
1357	1308
975	1309
748	1310
9688	1311
2340	1312
14444	1313
4479	1314
40784	1315
4355	1316
14567	1317
4440	1318
18467	1319
39047	1320
941	1321
10824	1322
38924	1323
4543	1324
3069	1325
11115	1326
2580	1327
37410	1328
18740	1329
707	1330
6189	1331
38007	1332
5636	1333
7910	1334
26349	1335
6995	1336
37432	1337
21791	1338
4226	1339
12025	1340
6017	1341
6283	1342
4050	1343
9259	1344
1280	1345
7250	1346
34472	1347
674	1348
3686	1349
28542	1350
3044	1351
13955	1352
8117	1353
1341	1354
10412	1355
2269	1356
2453	1357
2568	1358
6569	1359
35081	1360
5391	1361
4226	1362
2552	1363
15401	1364
15516	1365
42579	1366
13333	1367
88	1368
3486	1369
3274	1370
5497	1371
2079	1372
29656	1373
17246	1374
9670	1375
24385	1376
8494	1377
8079	1378
33902	1379
299	1380
9790	1381
30584	1382
32488	1383
10193	1384
30248	1385
37003	1386
27328	1387
4203	1388
29160	1389
42715	1390
38261	1391
10812	1392
10538	1393
33022	1394
10399	1395
3447	1396
15307	1397
15689	1398
15298	1399
13484	1400
2664	1401
13911	1402
20491	1403
12342	1404
29890	1405
9299	1406
15880	1407
36711	1408
32545	1409
165	1410
220	1411
1198	1412
895	1413
2125	1414
14775	1415
3488	1416
38661	1417
4543	1418
201	1419
3477	1420
17064	1421
1609	1422
3010	1423
1734	1424
10824	1425
7747	1426
1263	1427
6372	1428
5269	1429
2778	1430
700	1431
6098	1432
8283	1433
21284	1434
30412	1435
3185	1436
5903	1437
1372	1438
14113	1439
1268	1440
707	1441
3321	1442
4614	1443
36575	1444
37214	1445
18333	1446
14393	1447
674	1448
5246	1449
8219	1450
3634	1451
8289	1452
20016	1453
20211	1454
15538	1455
944	1456
14425	1457
2401	1458
1006	1459
7268	1460
5627	1461
41759	1462
223	1463
11860	1464
40265	1465
223	1466
6189	1467
37857	1468
27609	1469
30345	1470
37331	1471
2914	1472
522	1473
8290	1474
18334	1475
8022	1476
199	1477
5079	1478
5497	1479
16976	1480
21190	1481
36294	1482
2085	1483
1779	1484
15787	1485
206	1486
2338	1487
2082	1488
28750	1489
1296	1490
20754	1491
834	1492
18664	1493
11852	1494
29805	1495
38949	1496
3602	1497
38928	1498
28693	1499
8270	1500
12816	1501
40305	1502
20779	1503
40406	1504
19395	1505
40237	1506
5411	1507
4371	1508
8589	1509
11478	1510
2453	1511
8941	1512
8941	1513
4614	1514
13376	1515
25007	1516
37135	1517
3185	1518
747	1519
68	1520
2226	1521
35283	1522
30948	1523
9997	1524
18487	1525
12197	1526
4606	1527
4606	1528
5831	1529
8290	1530
19486	1531
4478	1532
7996	1533
2269	1534
895	1535
5118	1536
14011	1537
6171	1538
2360	1539
6994	1540
784	1541
35766	1542
1609	1543
2323	1544
6663	1545
8688	1546
10959	1547
299	1548
20287	1549
18775	1550
9339	1551
25806	1552
8959	1553
11960	1554
736	1555
19898	1556
38556	1557
16086	1558
12687	1559
6055	1560
27023	1561
2333	1562
8299	1563
40164	1564
25004	1565
11024	1566
4642	1567
9816	1568
20054	1569
19881	1570
10900	1571
15684	1572
6098	1573
633	1574
38931	1575
7792	1576
24539	1577
24078	1578
12841	1579
24118	1580
344	1581
18088	1582
5865	1583
17454	1584
28924	1585
2338	1586
37360	1587
536	1588
6672	1589
2567	1590
1146	1591
6055	1592
1426	1593
236	1594
11101	1595
1708	1596
21772	1597
11879	1598
29325	1599
1265	1600
17968	1601
31640	1602
19815	1603
8037	1604
14165	1605
11520	1606
1762	1607
9963	1608
10137	1609
42764	1610
28766	1611
3327	1612
5100	1613
29951	1614
3327	1615
3327	1616
33646	1617
878	1618
40185	1619
2471	1620
12865	1621
3220	1622
7228	1623
1862	1624
11992	1625
1916	1626
26614	1627
26607	1628
40533	1629
121	1630
32079	1631
8362	1632
6212	1633
27207	1634
25672	1635
7313	1636
2094	1637
8132	1638
785	1639
14074	1640
2509	1641
2855	1642
2834	1643
35750	1644
9323	1645
7031	1646
20528	1647
4172	1648
13783	1649
31518	1650
3715	1651
10932	1652
32033	1653
54	1654
10398	1655
173	1656
3760	1657
16273	1658
1365	1659
12110	1660
149	1661
9490	1662
1543	1663
37514	1664
7323	1665
111	1666
9012	1667
45	1668
16588	1669
5624	1670
15027	1671
16739	1672
926	1673
6101	1674
6151	1675
4376	1676
15196	1677
9349	1678
313	1679
251	1680
67	1681
611	1682
17955	1683
1587	1684
16	1685
46	1686
15923	1687
2136	1688
1889	1689
19210	1690
9708	1691
15818	1692
29785	1693
1987	1694
12559	1695
1807	1696
278	1697
16471	1698
8475	1699
4068	1700
6992	1701
4417	1702
1174	1703
3521	1704
83	1705
616	1706
1031	1707
162	1708
49	1709
23505	1710
286	1711
19	1712
866	1713
12012	1714
341	1715
2037	1716
7978	1717
20665	1718
1475	1719
375	1720
1303	1721
6151	1722
13571	1723
4906	1724
12550	1725
6282	1726
20214	1727
2430	1728
5811	1729
715	1730
12	1731
5332	1732
1002	1733
341	1734
456	1735
1550	1736
786	1737
880	1738
1264	1739
1134	1740
16168	1741
8861	1742
44	1743
8160	1744
5920	1745
659	1746
168	1747
47	1748
8021	1749
2623	1750
1686	1751
5453	1752
2990	1753
186	1754
8232	1755
6099	1756
248	1757
694	1758
582	1759
7882	1760
3961	1761
15185	1762
35320	1763
2003	1764
9934	1765
11090	1766
863	1767
832	1768
54	1769
9599	1770
40	1771
3200	1772
2562	1773
4678	1774
54	1775
669	1776
1907	1777
9486	1778
1	1779
7716	1780
8848	1781
4770	1782
4026	1783
7156	1784
7964	1785
1132	1786
1909	1787
204	1788
20253	1789
160	1790
1978	1791
7728	1792
433	1793
11164	1794
1111	1795
9410	1796
10409	1797
16072	1798
853	1799
1495	1800
262	1801
4450	1802
19210	1803
30476	1804
24267	1805
43	1806
2629	1807
6172	1808
4557	1809
597	1810
8316	1811
5207	1812
265	1813
36629	1814
1624	1815
2132	1816
3515	1817
13691	1818
7	1819
296	1820
139	1821
414	1822
37821	1823
3425	1824
326	1825
3026	1826
9272	1827
1111	1828
1228	1829
148	1830
440	1831
261	1832
29065	1833
12	1834
222	1835
1176	1836
261	1837
2742	1838
15	1839
10917	1840
35	1841
426	1842
972	1843
5049	1844
13337	1845
3583	1846
56	1847
9410	1848
5597	1849
30218	1850
5578	1851
25449	1852
7072	1853
41443	1854
2309	1855
590	1856
8296	1857
5	1858
18601	1859
6258	1860
1111	1861
31584	1862
4378	1863
16100	1864
28359	1865
3879	1866
16258	1867
6406	1868
624	1869
18133	1870
41847	1871
16997	1872
5983	1873
13456	1874
1041	1875
11895	1876
6612	1877
722	1878
19518	1879
34101	1880
27972	1881
7518	1882
8232	1883
306	1884
423	1885
36497	1886
2948	1887
441	1888
17852	1889
4745	1890
6292	1891
24	1892
3326	1893
39686	1894
804	1895
7125	1896
3918	1897
40	1898
509	1899
2884	1900
430	1901
146	1902
2100	1903
888	1904
3823	1905
38	1906
3319	1907
6513	1908
10176	1909
562	1910
8434	1911
104	1912
7933	1913
37303	1914
801	1915
651	1916
2099	1917
19290	1918
12	1919
14797	1920
93	1921
29260	1922
899	1923
28485	1924
6892	1925
16313	1926
4560	1927
8232	1928
2037	1929
32538	1930
3222	1931
383	1932
41494	1933
3234	1934
15370	1935
10854	1936
5651	1937
15206	1938
24621	1939
5845	1940
18088	1941
3716	1942
39972	1943
15783	1944
2493	1945
15308	1946
3445	1947
481	1948
238	1949
401	1950
5062	1951
4872	1952
21870	1953
177	1954
6115	1955
5594	1956
623	1957
10091	1958
11953	1959
13637	1960
2450	1961
1074	1962
4015	1963
4610	1964
19437	1965
35618	1966
13995	1967
17254	1968
20928	1969
32335	1970
9327	1971
5419	1972
1628	1973
7308	1974
32919	1975
842	1976
2868	1977
15899	1978
7708	1979
399	1980
2885	1981
748	1982
15214	1983
2060	1984
399	1985
3583	1986
230	1987
31745	1988
1518	1989
2985	1990
2643	1991
15338	1992
46	1993
307	1994
18233	1995
7468	1996
1726	1997
4926	1998
1536	1999
3505	2000
19771	2001
280	2002
411	2003
39	2004
20474	2005
3843	2006
1028	2007
9262	2008
841	2009
39000	2010
3517	2011
786	2012
854	2013
8025	2014
11729	2015
1453	2016
5710	2017
12	2018
20665	2019
2623	2020
205	2021
15686	2022
110	2023
1180	2024
12822	2025
25162	2026
175	2027
597	2028
2099	2029
4604	2030
7908	2031
503	2032
6890	2033
2362	2034
2107	2035
222	2036
804	2037
353	2038
3822	2039
6081	2040
6362	2041
10976	2042
9110	2043
1866	2044
18315	2045
18860	2046
3319	2047
18525	2048
17222	2049
291	2050
1016	2051
13337	2052
546	2053
3057	2054
2971	2055
2557	2056
4626	2057
2725	2058
12115	2059
1569	2060
83	2061
2964	2062
913	2063
908	2064
4630	2065
2544	2066
1116	2067
10636	2068
9855	2069
476	2070
7156	2071
965	2072
5757	2073
2140	2074
10638	2075
19818	2076
14233	2077
6182	2078
800	2079
30	2080
26933	2081
3231	2082
689	2083
1115	2084
3373	2085
9584	2086
1547	2087
825	2088
146	2089
7409	2090
20458	2091
30606	2092
5890	2093
36610	2094
20894	2095
4989	2096
1137	2097
2111	2098
977	2099
11	2100
9187	2101
4286	2102
23297	2103
37771	2104
39993	2105
4697	2106
11672	2107
36856	2108
31394	2109
6690	2110
19128	2111
30199	2112
41663	2113
344	2114
31558	2115
15874	2116
42245	2117
1668	2118
3924	2119
3573	2120
2317	2121
14391	2122
507	2123
439	2124
204	2125
10601	2126
2564	2127
4893	2128
6127	2129
17104	2130
16673	2131
12779	2132
1026	2133
110	2134
4338	2135
20336	2136
8740	2137
1997	2138
5248	2139
117	2140
1026	2141
2968	2142
506	2143
4887	2144
1931	2145
2294	2146
3666	2147
152	2148
31344	2149
35888	2150
15596	2151
1438	2152
1547	2153
8258	2154
9617	2155
2154	2156
10014	2157
6403	2158
8531	2159
42654	2160
12728	2161
10382	2162
2113	2163
38555	2164
25930	2165
35986	2166
18699	2167
37811	2168
10341	2169
14538	2170
36505	2171
38570	2172
14783	2173
2866	2174
937	2175
1708	2176
16908	2177
2059	2178
3172	2179
13069	2180
6318	2181
17090	2182
10625	2183
26150	2184
1988	2185
42052	2186
20508	2187
17314	2188
2621	2189
36671	2190
1286	2191
42066	2192
39783	2193
7655	2194
7319	2195
7979	2196
1547	2197
36304	2198
14749	2199
21671	2200
11571	2201
12095	2202
6304	2203
30835	2204
7878	2205
37191	2206
724	2207
36657	2208
7935	2209
14557	2210
7935	2211
42384	2212
41722	2213
26515	2214
11086	2215
18342	2216
6547	2217
3118	2218
19565	2219
40273	2220
19114	2221
857	2222
33542	2223
2414	2224
8745	2225
9157	2226
1838	2227
2109	2228
8879	2229
7130	2230
1840	2231
388	2232
41	2233
31453	2234
594	2235
4120	2236
35050	2237
39074	2238
2829	2239
4390	2240
1137	2241
1854	2242
2778	2243
342	2244
4450	2245
1002	2246
5324	2247
17501	2248
30065	2249
1993	2250
3165	2251
1638	2252
10546	2253
3394	2254
9727	2255
1524	2256
10232	2257
33752	2258
3504	2259
9610	2260
15733	2261
3629	2262
2577	2263
5687	2264
34235	2265
11770	2266
11770	2267
3556	2268
8938	2269
4458	2270
21535	2271
3448	2272
4759	2273
87	2274
9674	2275
1695	2276
57	2277
831	2278
12757	2279
39948	2280
6859	2281
7103	2282
7673	2283
141	2284
2278	2285
16191	2286
2186	2287
41705	2288
1864	2289
205	2290
6856	2291
445	2292
2420	2293
512	2294
3326	2295
21554	2296
130	2297
8207	2298
1137	2299
826	2300
382	2301
3035	2302
17720	2303
923	2304
1647	2305
2472	2306
1134	2307
10524	2308
27839	2309
8659	2310
30185	2311
723	2312
7193	2313
19592	2314
7761	2315
10503	2316
28242	2317
1143	2318
10885	2319
18208	2320
41043	2321
3081	2322
11915	2323
4662	2324
14796	2325
19307	2326
1598	2327
3469	2328
1127	2329
18835	2330
4673	2331
30658	2332
2500	2333
33271	2334
10042	2335
352	2336
6751	2337
11439	2338
2977	2339
134	2340
15576	2341
11020	2342
8437	2343
18827	2344
20188	2345
4613	2346
13666	2347
51	2348
5062	2349
3876	2350
35535	2351
5953	2352
9443	2353
8599	2354
10465	2355
10465	2356
37839	2357
5495	2358
2739	2359
1047	2360
3827	2361
4119	2362
18361	2363
45	2364
998	2365
5239	2366
23142	2367
27	2368
16572	2369
14423	2370
11190	2371
1702	2372
9621	2373
2383	2374
1148	2375
114	2376
6465	2377
1022	2378
3248	2379
981	2380
3305	2381
7432	2382
13454	2383
12979	2384
9103	2385
7646	2386
8586	2387
18252	2388
11934	2389
4820	2390
838	2391
42416	2392
3514	2393
3505	2394
3396	2395
614	2396
10159	2397
32613	2398
9141	2399
8852	2400
1419	2401
315	2402
36111	2403
20864	2404
15769	2405
2250	2406
391	2407
391	2408
1782	2409
16850	2410
29624	2411
1625	2412
34145	2413
15630	2414
1958	2415
1352	2416
1958	2417
9564	2418
1352	2419
8017	2420
19926	2421
30206	2422
17615	2423
6236	2424
4612	2425
986	2426
13642	2427
6860	2428
24287	2429
18598	2430
26736	2431
41304	2432
42141	2433
35	2434
18281	2435
3931	2436
7298	2437
31316	2438
22643	2439
34617	2440
17287	2441
18359	2442
1982	2443
42306	2444
454	2445
454	2446
13766	2447
1443	2448
1443	2449
6200	2450
22468	2451
2879	2452
10327	2453
21322	2454
18476	2455
38518	2456
10100	2457
15381	2458
31632	2459
37852	2460
6459	2461
18710	2462
27069	2463
8905	2464
18731	2465
11416	2466
4612	2467
12975	2468
9958	2469
6201	2470
15458	2471
966	2472
879	2473
12167	2474
37774	2475
16426	2476
18877	2477
6413	2478
9555	2479
17642	2480
10269	2481
24712	2482
6721	2483
31190	2484
3240	2485
5006	2486
41525	2487
34855	2488
17910	2489
18581	2490
31918	2491
2184	2492
32983	2493
1639	2494
1396	2495
2059	2496
38665	2497
5188	2498
9847	2499
760	2500
11293	2501
9766	2502
2369	2503
1056	2504
11689	2505
37073	2506
854	2507
2340	2508
25105	2509
8142	2510
4160	2511
13985	2512
7100	2513
8711	2514
35980	2515
15625	2516
40968	2517
11182	2518
376	2519
36268	2520
12322	2521
11136	2522
40088	2523
19651	2524
13905	2525
13606	2526
30795	2527
13225	2528
27966	2529
13139	2530
292	2531
6100	2532
1056	2533
904	2534
252	2535
2129	2536
634	2537
1104	2538
18788	2539
13464	2540
29823	2541
27662	2542
2502	2543
8908	2544
8570	2545
22497	2546
6382	2547
11371	2548
1807	2549
18343	2550
16992	2551
8699	2552
5287	2553
6480	2554
1918	2555
