1681	102	23	21.4
3719	106	8	15.29
656	101	45	13.2
2452	3491	4	46.29
410	785	4	16.25
101	9970	7	21.4
103	11237	6	22.64
8460	104	4	9.5
1908	448	4	24.93
5682	946	3	30.77
271	507	4	9.93
104	12442	3	8.82
102	13746	7	32.7
754	2756	3	22.84
174	998	4	10.24
2671	109	6	7
4394	261	6	48.95
3783	156	7	44.49
22934	30914	3	80.9
2492	2970	22	327.95
200	1083	32	228.13
1641	108	9	7.39
9660	107	5	20.61
15056	267	4	46.61
6170	101	10	22.71
6010	361	5	47.53
202	967	5	16.18
16	551	26	31.82
112	4116	3	8.74
260	247	7	13.48
1284	987	3	19.24
143	3020	3	11.29
122	14287	4	32.84
1012	673	10	74.45
884	1309	14	130.29
333	6226	4	35.85
9669	2332	3	41.85
3911	887	9	101.44
850	14	269	1168.31
8675	102	3	3.91
334	3985	4	30.5
7911	282	20	272.81
150	1374	4	10.58
785	528	10	64.03
720	1857	4	28.33
238	2347	4	20.95
690	277	3	7.67
2189	172	4	16.58
501	210	4	6.96
1625	160	5	18.48
564	913	4	20.16
1075	1100	5	36.24
295	20847	3	36.67
1045	3961	3	28.08
1695	9323	3	39.19
409	1505	3	14.61
108	521	71	153.17
15775	101	3	8.13
859	14	142	396.63
1501	1694	3	23.68
108	4743	3	3.85
2623	159	3	11.59
433	10296	3	31.51
267	2260	3	14.96
294	111	18	12.05
107	3955	5	8.01
2341	108	6	5.18
4987	3753	3	39.74
13008	107	5	26
121	10883	6	48.08
107	5541	6	16.86
1358	194	6	25.05
102	13725	3	7.75
1068	25636	3	48.46
2345	110	6	11.76
6341	182	4	29.42
17572	45	3	23.61
274	1639	4	19.43
1744	119	3	4.28
114	322	18	19.15
507	307	3	6.73
179	5459	4	27.27
105	11307	3	9.37
4143	170	4	23.45
885	257	4	13.48
3406	101	15	21.53
1356	104	19	15.86
2319	183	7	39.04
117	3652	9	45.03
10216	103	3	6.14
1199	1238	4	29.32
148	325	7	7.43
151	728	5	9.11
1681	140	5	15.65
175	429	4	4.49
417	156	32	136
381	107	65	89.92
350	3691	12	118.24
892	2278	4	32.28
3743	121	3	9.85
1188	1613	3	21.83
166	1858	9	47.72
10204	101	5	12.22
295	851	8	39.94
3394	103	9	10.23
838	1871	7	60.12
588	730	5	25.32
1072	160	5	14.21
6091	116	6	34.1
2442	101	13	7.26
343	113	47	128.58
8594	39	6	40.66
698	1297	4	24.9
1098	137	14	57.7
104	4196	17	54.43
102	5500	11	26.99
1662	129	3	5.35
134	1179	5	11.52
316	3511	3	19.7
104	1005	26	21.58
190	645	3	4.38
1218	1139	6	47.87
102	1812	70	222.73
1820	393	4	23.45
101	3267	11	9.49
735	4028	4	36.88
134	1939	4	11.72
102	1566	35	50.72
104	327	124	176.34
103	451	732	4406.49
104	2430	20	40.7
2334	101	14	8.11
101	3947	7	4.36
105	3081	7	8.81
191	6882	3	21.43
101	7389	4	4.51
4676	101	8	9.25
102	8164	10	35.31
4158	172	4	23.6
104	5069	4	4.31
101	5533	5	4.12
249	561	13	59.78
10253	102	4	9.14
1785	252	5	26.24
1690	952	5	39.7
665	165	4	6.72
2230	268	5	29.9
1038	119	6	9.6
4680	103	6	7.31
1205	3305	3	27.53
309	1077	8	44.81
311	286	4	7
225	17710	3	33.15
214	2227	3	12.66
125	140	21	4.67
495	835	3	12.2
3980	197	6	41.82
7237	104	3	4.35
641	221	4	9.39
322	3610	12	114.67
604	446	3	9.67
104	1652	11	4.86
105	1256	40	94.46
255	475	6	17.77
101	2623	10	3.84
106	3366	9	16.75
10744	104	3	7.57
316	385	179	1786.95
421	606	6	26.3
423	375	6	20.86
284	6228	4	34.46
1892	107	8	6.62
39	11948	6	48.43
408	13524	6	78.54
39	9534	5	33.48
1895	2094	4	38.18
11423	14	3	6.05
523	1325	48	521.29
5473	128	3	14.26
102	5162	10	20.5
103	6086	4	4.65
161	869	6	16.79
641	1108	13	104.99
3801	2264	16	234.67
159	115	29	13.4
1115	168	4	10.72
103	1351	18	9.15
197	218	20	52.49
7768	106	6	20.59
4188	1213	8	95.25
26960	45	4	44.18
192	3685	3	15.92
800	584	7	41.48
14928	14069	5	113.21
112	9653	7	51.16
1391	387	4	20.79
1484	252	11	69.95
347	297	70	529.99
10251	1770	14	248.35
460	4207	60	928.79
1268	467	4	21.73
692	3833	3	25.11
14797	101	3	7.46
553	23827	3	42.02
217	215	11	19.69
127	171	17	8.5
154	786	26	132.88
1173	129	4	6.48
9	1382	3	6.86
741	173	3	4.32
330	396	3	5.8
5791	1656	3	34.62
126	14047	11	130.81
294	673	4	12.68
112	2263	4	7.85
295	1061	17	118.5
16	1639	7	7.18
330	2391	4	24.66
16	5606	4	11.63
6549	107	3	5.89
741	5161	3	28.05
382	1033	5	24.93
112	7222	4	20.41
181	1446	9	44.33
117	1388	55	342.32
268	2298	3	15.15
105	12554	3	10.77
4776	138	4	21.48
1075	7534	4	48.05
1971	160	7	33.61
104	8709	3	5.77
580	13894	6	83.02
102	9453	6	17.38
3539	1190	7	77.56
101	10196	4	7.99
3604	101	12	14.47
1620	189	4	14.95
101	9550	4	7.16
1079	604	4	22.15
15980	101	3	8.13
107	17023	6	41.57
1360	3591	10	121.83
685	289	3	7.87
848	3780	44	658.97
2222	105	15	26.49
7432	109	6	23.11
114	559	13	18.1
619	252	3	6.31
619	2473	11	105.23
15470	6229	3	55.52
3815	509	3	23.24
685	2404	3	21.15
112	4523	5	20.73
3548	16	4	6.84
445	2344	3	18.43
739	142	5	8.36
267	228	5	6.46
108	1735	11	13.53
110	556	127	604.09
173	106	272	447.29
14333	8	6	64.37
141	1398	3	5.7
480	299	3	6.32
2074	2117	3	27.64
350	958	69	696.01
352	1701	3	14.8
925	454	4	18.67
2460	133	5	18.94
835	308	5	20.68
923	4676	6	66.21
112	3660	4	12.56
107	367	108	236.06
108	252	40	9.16
611	182	6	14.64
202	387	20	81.24
143	333	6	4.65
442	132	28	97.34
406	114	14	14.17
5964	6380	3	46
12396	14	10	52.07
3688	185	11	86.34
274	551	3	6.41
206	2373	29	259.07
2798	329	43	505.93
1361	120	18	74.76
3399	124	3	9.82
9092	655	16	242.75
717	107	16	5.75
1834	671	5	36.88
2352	45	3	5.1
3913	402	5	41.92
1627	12557	4	59.09
8396	433	4	41.89
1466	165	4	12.73
378	127	7	4.91
101	10512	3	4.43
3091	105	5	3.87
23560	1386	3	47.93
108	2688	6	6.74
110	1205	13	25.55
107	709	25	22.15
1735	113	33	180.32
712	756	4	20.3
16408	381	4	50.96
1158	1928	3	22.97
2685	31306	3	59.57
4090	101	9	9.3
2074	1264	3	24.09
417	2133	3	17.21
152	250	8	6.75
104	16876	3	12.03
4948	777	31	458.94
9586	102	4	8.28
1652	2019	4	36.54
217	423	36	201.24
627	1259	4	23.8
215	3061	43	466.96
2323	141	8	38.81
858	272	4	13.95
382	12240	5	60.3
276	5595	9	89.97
433	171	5	7.11
1881	4628	8	105.89
524	1994	3	18.21
5427	5523	5	78.87
1824	313	22	196.17
800	315	4	14.64
3256	1079	5	49.62
103	5784	4	4.34
3073	1290	22	294.63
3521	128	3	10.55
969	317	3	10.6
2406	118	6	19.18
290	4338	3	20.89
903	279	3	9.33
1445	168	20	126.68
102	4597	8	10.8
2599	1548	3	27.09
553	365	4	12.84
9531	102	3	4.64
6173	1229	4	46.66
454	1342	8	54.66
1415	127	5	11.53
101	7070	5	6.89
8627	1492	3	37.63
2170	461	6	44.53
670	109	17	7.6
1691	107	10	9.56
432	787	3	11.01
186	6615	3	20.81
9897	2226	3	41.88
1041	201	5	16.89
6539	378	5	49.1
102	18460	5	25.22
1683	153	3	7.79
627	2114	3	19.62
188	2399	12	82.09
2295	130	6	22.58
757	720	3	13.59
913	125	5	7.24
108	9682	7	35.01
21054	1432	5	91.44
246	7518	4	35.09
3626	555	4	33.42
184	109	55	7.42
4402	144	3	14.37
9611	1221	3	37.36
121	567	8	9.07
217	1307	5	20.41
15620	4326	4	72.51
3380	1515	4	41.15
5600	2743	35	669.73
105	4391	6	10.87
521	974	6	35
3427	1761	4	42.86
674	2399	4	30.34
105	2779	7	7.21
258	630	5	15.59
12148	107	3	11.51
103	179	1663	7955.61
4729	39	4	16.09
223	221	7	9.48
1245	625	11	87.52
253	1848	3	13.12
796	125	5	6.08
106	2255	8	6.65
104	3014	13	23.46
1312	1611	12	123.95
18065	103	3	11.82
102	2017	27	41.27
103	903	67	122.18
9140	149	3	21.34
131	809	7	14.13
1608	569	4	25.09
102	5226	5	4.61
487	194	20	88.73
582	1722	3	17.82
1545	107	53	199.31
115	8954	5	32.31
18425	583	4	55.9
1728	8210	23	425.38
184	974	4	10.48
104	18365	3	13.01
220	104	1694	10780
3282	102	11	12.24
311	1238	3	12.09
1844	1669	4	35.77
762	160	21	101.93
342	4995	3	23.23
3122	29833	3	60.86
5238	109	3	4.69
223	555	62	462.28
1241	20497	3	45.73
834	383	24	184.14
11249	102	4	10.15
128	358	7	4.62
672	596	4	18.01
671	211	3	5.2
102	1842	100	408.5
1000	5921	3	31.41
2748	127	3	8.62
2138	328	4	23.45
1723	121	10	36.34
1894	2400	3	27.91
3851	9279	6	101.2
1098	169	3	6.48
106	6927	3	5.29
4674	14	18	51.86
455	527	16	100.17
114	8514	3	15.13
39	8910	5	32.34
120	724	6	6.05
127	1847	5	14.42
124	1188	4	6.06
101	16478	3	8.92
2742	210	3	14.08
343	203	9	21.36
6731	102	6	11.12
5196	1215	4	44.51
526	1062	4	20.95
1390	200	4	14.1
214	7594	9	91.44
402	105	74	97.94
435	3735	3	22.23
698	5255	3	27.86
3700	171	7	47.08
1205	1063	5	37.14
101	17351	4	14.69
3311	8	3	12.87
3411	109	9	21.66
1299	178	22	142.41
2865	393	3	19.34
579	1847	11	95.83
2434	3788	3	33.62
106	4195	8	17.54
104	4971	7	13.8
11454	381	7	89.21
390	102	73	30.87
457	2110	24	245.47
104	2463	15	23.34
106	2743	7	7.01
190	2392	3	12.28
6230	102	5	6.66
131	323	14	22.79
104	230	77	16.69
196	1140	3	7.66
102	1532	36	52.6
1606	141	5	15.45
105	7952	10	46.68
5155	107	3	4.16
1385	1899	3	23.96
105	3448	12	29.24
1759	893	3	20.62
2272	1829	26	355.97
4409	163	3	16.19
3229	119	7	30.8
910	102	28	9.4
1930	101	20	14.92
495	2972	3	21.05
435	472	6	24.42
4074	315	4	30.33
214	4800	11	99.69
723	281	3	8
125	172	17	7.68
1848	3430	3	30.71
102	18156	3	10.8
155	128	18	6.14
347	2672	5	35.19
6765	102	4	4.66
1335	1772	3	23.3
313	3989	6	50.09
125	914	4	4.45
1143	141	4	8.07
11822	149	7	70.46
10762	102	3	5.56
1845	103	22	28.54
497	1334	4	22.51
4550	207	4	26.57
1787	904	7	60.58
101	2900	10	5.4
2361	1900	4	39.43
641	1014	3	14.86
135	951	33	181.62
159	206	11	11.17
639	224	4	9.51
195	865	52	393.04
196	494	5	9.67
101	909	68	89.12
106	1653	31	75.78
3257	120	13	74.36
9533	398	6	69.86
289	6891	3	25.12
8383	107	4	12.99
420	241	12	44.84
103	7983	10	37.73
101	6581	6	9.16
3278	117	3	7.73
115	1650	10	30.7
2154	523	3	18.77
144	167	21	25.49
651	350	5	19.39
843	1311	3	18.26
889	103	32	20.97
884	1275	3	18.4
102	9099	21	140.5
107	2892	9	16.77
6782	101	5	6.36
166	214	114	624.96
746	2551	6	52.62
198	1433	3	9.02
109	130	335	452.03
112	1645	6	11.92
1224	116	50	285.88
5375	210	14	139.24
7736	7013	3	49.53
1532	741	4	26.72
1088	1152	4	27.69
4989	457	3	25
108	6457	3	6.16
1883	102	34	60.8
546	167	7	16.28
1885	2564	9	105.57
262	4955	3	21.21
2400	256	3	14.99
139	7702	3	18.84
9696	106	3	7.99
1860	105	16	24.34
2213	125	4	11.14
11615	275	6	69.88
139	2026	4	12.46
13135	616	3	35.92
8240	102	6	14.44
441	1083	5	26.81
404	691	4	15.18
538	214	3	4.27
638	15982	3	38.14
180	124	17	8.46
2220	2970	9	113.29
238	474	13	54.01
147	2243	17	110.99
848	101	29	4.66
5768	193	11	103.18
1872	102	32	53.45
1835	572	3	18.1
1841	1316	3	23.48
101	9726	9	31.8
13066	101	3	6.35
1428	2057	3	24.71
104	10918	4	12.42
150	5068	3	16.11
5862	1701	7	93.99
176	314	5	5.06
7022	7702	3	49.53
1776	337	6	37.95
6249	112	3	12.23
13046	103	3	8.19
267	562	3	6.31
10202	14	11	50.86
4415	1158	3	29.7
170	1054	5	14.98
199	405	44	248.75
2658	553	8	71.2
1405	5194	3	32.32
842	2497	6	54
112	316	82	296.24
107	1571	28	70.25
710	39	13	24.52
352	2998	6	46.7
12437	130	3	22.01
614	5601	3	27.8
5692	107	3	4.93
381	200	8	18.6
211	672	4	8.87
622	130	17	50.15
22212	2018	3	50.62
6277	101	14	42.8
241	932	3	8.23
146	3268	4	18.41
3368	111	7	25.63
7726	582	3	30.51
3025	470	3	21
1012	1329	3	19.53
1064	2164	10	102.04
359	206	8	18.41
2054	3296	9	113.98
970	363	12	78.01
2435	122	3	6.66
2217	8596	3	40.53
104	6145	6	13.46
105	5518	4	6.75
717	11015	3	35.29
7103	108	3	6.84
603	802	5	26.66
6906	102	7	15.44
1115	2349	3	24.15
104	3669	12	25.74
288	216	35	165.33
6234	741	4	42.21
5062	107	3	4.06
562	1550	11	90.25
433	2617	3	19.18
944	448	3	12.4
396	499	10	49.31
7205	1987	3	37.93
2358	842	21	241.44
248	517	4	8.95
1392	4797	7	86.34
155	710	22	100.69
631	797	14	104.41
346	963	5	23.28
187	665	4	7.75
2196	1177	4	34.26
1553	1071	3	20.88
101	22392	3	12.52
630	5849	6	65.29
102	700	122	256.54
1793	3543	11	143.11
106	1196	15	10.44
4921	156	4	23.88
671	1319	3	16.82
2872	1133	5	48.38
103	3937	11	20.18
106	3574	5	5.23
101	7040	9	22.37
101	4923	10	16.6
102	4691	10	17.98
106	6178	5	11.83
667	4534	3	26.29
4958	923	9	108.7
1122	149	90	765.48
104	534	35	13.22
3260	104	8	9.39
1214	101	41	41.62
103	151	396	436.93
134	1731	12	57.37
223	1014	6	24.34
3803	160	5	29.42
161	3702	4	21.63
286	309	3	3.85
104	2254	15	20.76
1788	1371	3	23.54
963	128	4	5.14
9371	1452	4	53.28
209	9863	4	36.61
105	6610	3	4.95
106	6470	3	4.82
7580	101	4	4.74
2119	374	10	79.66
1835	9606	6	89.71
573	9908	6	75.04
10091	104	3	6.88
157	803	10	33.42
278	2431	4	23.35
728	285	10	49.6
2167	150	3	9.28
21439	103	5	35.24
2770	7024	7	107.26
907	1458	5	37.39
1451	2705	13	156.6
2537	106	17	38.93
1519	101	32	32.12
2161	7305	4	53.91
276	230	13	39.07
341	674	5	19.34
3877	15349	3	51.23
103	18127	7	49.34
129	7226	4	24.82
1413	314	3	12.84
104	4532	8	15.56
1507	103	15	6.5
10050	104	3	6.88
22071	45	5	55.23
102	2115	28	47.49
190	981	3	6.68
1307	3128	15	188.9
191	849	4	9.83
2203	107	6	4.13
132	4124	5	26.02
872	4563	3	28.09
105	2544	12	20.09
597	9	36	190.49
31107	458	3	47.72
114	810	6	5
811	4066	10	114.27
168	8005	3	21.73
308	11425	8	101.71
990	2400	3	23.57
2109	2441	3	28.83
3550	107	4	4.04
107	6076	5	13.48
6587	103	9	26.2
1053	610	14	112.25
2145	561	5	36.91
680	427	3	9.98
1762	511	18	168.96
198	483	30	158.26
329	2505	3	17.11
7394	102	7	16.85
1865	216	7	38.34
235	1162	3	9.3
592	9671	3	32.6
959	2029	3	22.09
444	331	8	31.46
3132	1175	4	38.25
514	101	77	47.99
143	5715	25	261.58
408	4234	3	22.67
244	1009	25	177.17
179	3293	4	21.37
150	563	4	4.28
174	847	4	8.97
177	190	30	83.32
305	2650	3	17.21
2671	465	3	19.83
3123	1094	33	463.23
101	11687	3	5.47
597	929	7	44.07
2130	618	11	101.07
1109	616	10	74.63
373	430	42	309.8
685	6986	3	30.34
147	2480	5	21.49
101	12871	12	76.32
144	605	4	4.2
8554	109	6	25.66
208	691	10	39.28
209	1071	37	278.32
505	5342	3	26.25
4112	106	4	4.08
500	260	7	23.45
10543	103	3	6.48
14601	2389	8	146.53
3474	1695	9	111.35
407	601	14	83.67
1541	13231	5	76.07
101	8894	5	10.11
377	492	3	7.67
112	1204	9	18.94
711	112	15	29.63
110	1947	13	38.24
611	154	6	11.33
107	2328	21	60.54
8790	140	4	29.07
1437	816	3	18.55
3990	1541	6	70.11
416	1478	183	2604.55
6040	107	3	5.31
2557	423	9	76.08
198	7857	4	33.06
414	917	8	46.23
1085	13	11	80.39
675	101	37	5.75
1767	329	4	21.79
327	124	14	19.14
6244	118	4	20.23
8427	155	17	193.49
3153	8	12	83.57
12398	101	7	27.09
2482	131	3	8.38
106	9357	5	18.01
378	219	4	5.65
1400	1	4	15.55
102	8797	7	20.39
784	356	6	27.77
750	450	6	29.85
625	188	3	4.15
2004	3785	3	32.18
103	11029	3	6.85
117	1664	15	59.35
5714	7527	3	47.33
381	617	3	8.88
3578	136	12	80.91
9151	1428	3	37.94
3903	2156	3	33.02
110	504	33	65.51
25627	104	4	29.83
18743	2111	3	48.12
28085	126	3	31.18
9793	101	4	7.56
1671	3591	14	187.79
2887	1265	17	213.66
2971	110	3	4.08
107	7898	5	17.67
957	581	6	36.06
12594	4077	3	49.63
2047	231	5	26.43
5561	141	3	16
428	12816	3	33.68
845	147	8	22.93
1775	104	11	6.04
3818	101	7	4
12229	4067	3	49.08
1805	201	5	22.88
779	199	3	5.59
10824	14	9	37.9
305	247	6	12.14
304	370	3	4.99
436	6893	5	51.59
114	827	13	26.9
2158	206	3	12.16
177	913	5	14.09
16645	101	4	14.69
655	313	3	8.16
148	498	5	6.05
689	1564	13	116.74
504	919	3	12.88
8495	1007	4	48.94
1043	349	17	123.94
102	11625	3	6.31
531	168	16	60.77
1972	479	3	17.69
748	684	11	76.68
6348	107	3	5.74
1809	261	4	19.79
1802	1128	4	32.07
119	274	32	66.43
2153	410	5	33.73
6917	129	7	50.95
117	1033	11	26.26
652	495	3	10.69
1710	792	3	19.62
1014	129	4	5.5
102	11324	9	40.45
7024	127	3	16.53
4559	448	3	23.96
404	156	17	51.15
140	429	6	5.96
2280	3388	3	32.17
114	16940	4	32.64
16249	2566	3	48.59
297	187	17	52.29
771	266	3	7.87
4291	108	5	9.48
16	2517	5	6.52
740	1215	15	132.96
1255	104	17	10.21
14169	109	3	13.77
236	106	205	401.59
746	424	4	16.07
140	2296	8	38.14
108	6734	3	6.49
2041	939	3	22.04
8407	45	9	68.73
3099	216	5	30.75
107	4625	5	9.92
112	7799	4	21.33
11862	104	3	8.36
8790	102	3	3.91
448	14	544	2438.9
545	308	3	7.12
2041	137	15	84.8
108	5028	5	11.58
140	643	53	301.34
166	631	51	326.58
6945	1460	5	64.33
2662	45	6	19.45
711	129	53	287.97
329	1724	12	91.19
1526	226	3	10.79
602	642	10	62.41
2133	969	3	22.54
1078	122	17	62.43
2097	120	7	23.21
685	7292	5	56.76
302	528	4	11.08
1198	1158	3	19.73
101	14438	3	7.46
146	401	18	52.68
181	234	9	11.88
7646	14	11	37.19
3010	293	8	63.96
13020	145	3	24.57
1695	5695	12	175.33
584	1768	7	53.87
21497	14	3	13.19
3228	1017	3	26.19
702	1372	7	52.21
15825	116	3	21.92
154	17870	4	42.1
285	1259	3	11.5
1276	14	141	536.22
162	3261	4	20.26
23555	102	3	13.48
558	305	7	27.56
3943	342	19	209.06
857	615	6	35.27
280	888	5	20.21
2321	101	13	6.29
9650	211	4	36.19
821	2317	9	86.35
187	620	4	7.29
1879	467	3	17.2
346	8	8	11.89
5329	105	4	6.3
726	2523	12	121.33
633	592	3	11.44
122	1768	4	8.19
215	633	3	5.05
660	119	6	5.21
495	330	10	45.73
8837	101	5	9.66
1665	114	4	5.61
128	1855	17	90
2171	301	3	15.47
101	650	44	11.74
254	2172	145	2038.76
3290	108	5	6.33
228	479	3	4.44
669	3028	4	32.89
1738	12693	5	77.63
1098	3777	3	28.11
102	7098	4	5.07
323	5233	4	33.41
106	5361	4	6.48
1211	5379	4	44.82
999	911	52	602.19
1924	3805	5	58.54
130	874	7	14.22
191	820	3	5.71
2299	2	4	21.98
134	3400	6	30.76
421	1873	18	163.62
424	423	14	74.73
2978	103	8	5.82
1572	2947	3	28.3
357	1552	3	14.24
7164	109	4	11.81
102	5295	7	10.4
586	125	8	11.62
101	6039	5	5.01
246	1223	15	97.4
762	113	6	4.33
5844	102	7	12.1
314	997	3	10.73
4338	164	3	16.04
697	1184	14	119.53
102	16987	4	15.96
152	1661	3	7.67
560	212	7	20.2
367	245	14	54.04
365	987	4	17.58
4011	102	24	75.43
309	1202	17	125.36
1655	1611	3	24.02
184	165	9	5.87
694	221	3	5.96
297	13736	5	59.89
1959	193	3	10.98
2914	9	3	11.97
523	134	70	401.85
996	351	41	370.93
1091	1765	26	307.03
102	6006	9	20.69
101	5262	12	25.89
547	4464	7	70.72
191	508	4	6.27
17622	101	5	23.6
103	120	281	8.99
1790	106	26	59.87
103	2606	106	641.86
1818	147	3	7.94
107	29497	3	25.25
1756	199	8	43.23
11797	14	5	15.38
323	615	3	7.97
149	1278	5	14.55
180	147	27	49.28
1525	5117	8	104.45
848	142	5	9.73
748	122	5	4.44
16993	101	5	21.47
270	5493	3	22.61
916	779	3	15.36
7298	21193	3	61.61
474	1144	3	14
101	11017	5	13.56
4469	102	19	55.84
600	111	22	45.24
9996	1443	4	54.17
1625	113	12	38.94
108	2183	15	32.78
774	207	4	9.75
107	2554	12	24.67
112	3297	4	11.49
16	2958	4	5.31
10140	101	4	7.99
110	1718	9	18.22
202	182	44	162.02
2623	110	5	9.59
122	11881	3	20.22
1083	1041	3	18.37
483	187	6	12.77
3994	2185	3	33.23
16	4723	5	14.27
1054	1215	6	46.82
2587	102	15	16.34
510	770	4	17.89
412	411	4	11.31
838	168	3	4.94
235	277	85	573.46
188	12944	5	51.91
808	132	7	14.51
1832	134	9	39.07
11643	244	5	53.86
4352	183	4	24.83
988	6135	3	31.71
168	938	11	46.59
169	798	3	4.71
140	193	28	50.37
229	3254	3	16.45
101	8290	6	12.7
1494	681	4	25.8
5134	3312	4	54.27
586	16109	3	38.54
8977	102	5	11.55
10000	101	5	11.63
144	196	28	55.64
146	985	83	659.4
4426	105	4	4.61
104	15549	7	42.77
2153	110	4	4.57
717	467	6	29.87
300	322	4	7.58
159	9746	4	33.1
374	510	3	7.76
4974	197	6	45.86
722	153	4	5.92
115	294	13	7.69
114	2676	4	9.61
438	4562	3	23.81
1867	24300	4	75.73
4508	463	6	56.93
927	2512	29	366.11
16	5445	3	6.87
577	387	12	66.29
6464	7024	3	47.83
449	1426	3	14.96
2942	227	4	23.15
10936	510	4	47.03
742	280	3	8.09
2344	517	14	134.18
777	673	19	154.91
110	1074	11	16.18
9	15172	3	27.58
618	107	24	15.64
773	3599	6	59.01
2657	110	4	6.3
329	510	8	33.47
201	3096	4	22.01
293	815	3	9.07
11742	446	3	32.96
4895	108	3	4.03
1596	1223	4	31.65
2046	179	3	10.71
229	5084	11	104.66
1403	134	21	113.31
150	289	6	4.25
25636	3216	3	56.62
1295	2088	6	57.06
411	5139	6	57.65
20795	16821	4	95.81
411	129	15	29.47
505	2445	3	19.49
715	7689	3	31.7
102	9967	3	4.93
3535	219	3	16.69
983	280	4	15.41
373	173	7	11.97
376	2124	24	235.86
103	11335	3	6.85
3214	5573	3	39.3
1399	3330	4	40.25
7597	1915	4	53.35
1788	1144	8	75.52
2	218	10	21.8
5210	138	4	22.46
5913	102	5	6.02
2751	568	3	21.11
164	460	38	197.24
1186	709	4	24.22
3738	157	3	13.9
1660	111	17	61.46
101	5472	5	3.96
14861	101	3	7.46
13832	106	3	11.37
1688	107	11	11.95
345	1646	4	21.49
250	119	199	1055.56
1452	127	3	4.51
104	24455	4	29.83
2506	213	3	13.47
8041	107	4	12.32
9448	102	5	12.56
13	365	5	17.77
496	335	20	119.3
590	686	3	11.89
435	1331	6	36.97
8827	33812	3	70.1
107	10056	7	35.2
1072	113	8	13.65
4134	108	5	8.94
497	609	7	35.49
187	1794	12	73.37
3702	102	11	15.41
218	701	4	9.62
214	3571	25	249.56
343	160	23	80.16
3250	3659	4	50.08
101	5833	5	4.63
3197	4225	4	51.53
4130	110	18	102.54
1060	109	10	4.17
1384	129	3	4.34
454	119	7	4.2
424	215	53	335.63
1450	217	3	9.92
834	360	9	50.28
732	635	3	12.64
1080	8940	3	35.84
104	2665	8	6.24
103	686	44	30.6
106	291	134	238.56
101	1610	17	5.15
5182	7512	4	64.35
2648	103	9	6.05
4484	101	7	5.96
6525	104	6	14.43
517	530	4	15.17
457	668	19	134.19
101	6564	6	8.85
8694	141	4	29.36
22258	155	4	46.72
23761	243	3	36.47
101	888	38	17.37
6460	113	7	41.96
130	1322	3	4.16
1582	107	19	34.69
185	1485	3	8.78
7500	107	3	7.13
127	2598	4	13.01
247	404	3	4.03
310	351	3	5.01
855	134	8	20.17
17446	102	3	10.8
944	859	3	16.28
369	357	3	5.87
1394	2465	3	25.9
2634	101	16	15.96
493	536	207	2505.95
1311	229	3	9.93
105	1307	41	101.68
104	1710	12	7.13
101	194	358	391.6
4379	103	12	27.02
101	5198	9	14.56
2023	333	3	15.59
2630	103	107	660.18
6627	1521	5	64.18
752	227	6	20.65
104	14856	4	16.67
11623	101	3	5.47
658	186	3	4.35
1591	5047	4	46.46
16416	1049	3	42.28
1744	103	17	13.87
439	2525	22	229.06
5038	14	16	46.02
115	4295	3	9.59
10540	108	3	10.5
410	2198	4	25.34
206	5571	28	333.13
1110	797	30	308.96
22405	618	3	42.71
104	9277	5	15.53
2852	2296	8	98.52
645	560	4	17.14
266	138	60	242
108	3801	5	7.98
112	2686	3	5.56
4196	220	12	107.75
353	116	100	446.52
681	7175	3	30.72
276	10433	4	40.82
110	6903	5	22.75
708	6822	7	83.68
8084	101	8	21.69
9465	8	14	159.72
7063	102	6	11.84
9818	160	3	23.31
2459	139	27	201.08
108	7866	3	7.85
477	1076	4	20.43
4984	176	6	44.18
2107	1263	3	24.23
1565	246	3	11.49
294	2817	6	43.28
6371	267	3	23.79
12824	102	3	7.22
126	16048	5	47.11
108	3666	5	7.55
292	1	4	4.32
149	4928	4	23.45
2038	101	34	57.31
1017	102	39	34.56
9484	561	3	32.26
104	8422	3	5.54
117	3669	3	8.57
439	4356	3	23.5
4236	210	4	25.88
3755	113	7	30.36
13863	103	4	14.19
6922	102	5	7.93
117	1163	5	6.44
2040	3196	5	56.71
1151	8336	3	35.65
2930	964	5	46.94
3335	354	19	200.59
243	1836	4	18.96
6741	13824	3	54.82
144	152	16	8.89
114	1497	4	4.82
813	2941	3	23.96
272	2458	5	31.32
10866	448	3	32.1
546	2791	10	94.72
923	138	6	13.3
2587	187	4	19.29
1534	574	4	24.74
308	8833	4	39.56
9090	107	5	19.51
4352	106	8	18.48
1860	873	4	30.18
16	2154	11	25.36
1226	103	17	5.97
804	3412	3	25.03
198	1681	5	21.7
108	537	21	8.54
17594	2493	3	49.39
168	2558	7	39.3
142	2538	4	15.26
350	669	5	19.6
414	348	13	62.53
6711	1235	5	62.31
1505	190	6	26.09
2557	107	20	60.33
3581	109	13	42.3
3335	730	3	24.22
20132	102	4	19.27
2891	210	7	45.81
101	14794	9	50.83
206	102	205	132.58
23623	1524	3	48.59
4531	106	5	7.85
6576	102	4	4.47
1974	170	3	10.09
105	1273	73	262.17
2144	8	7	33.67
669	2	3	6.93
1031	6224	3	32.1
7104	6722	3	48.21
9753	132	6	49.76
1787	133	5	15.35
358	1057	10	62.96
579	188	7	18.87
105	5976	3	4.25
1575	537	3	16.66
312	1232	3	12.05
1811	1643	9	94.87
695	2764	3	22.36
